Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1985,1985,tonnes,15000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1986,1986,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1987,1987,tonnes,17000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1988,1988,tonnes,18000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1989,1989,tonnes,19000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1990,1990,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1991,1991,tonnes,21000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1992,1992,tonnes,47174,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1993,1993,tonnes,51597,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1994,1994,tonnes,44370,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1995,1995,tonnes,41640,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1996,1996,tonnes,57501,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1997,1997,tonnes,57444,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1998,1998,tonnes,60190,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",1999,1999,tonnes,59688,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2000,2000,tonnes,57391,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2001,2001,tonnes,57090,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2002,2002,tonnes,60536,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2003,2003,tonnes,65761,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2004,2004,tonnes,68000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2005,2005,tonnes,68000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2006,2006,tonnes,106500,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2007,2007,tonnes,118620,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2008,2008,tonnes,123268,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2009,2009,tonnes,89681,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,tonnes,96391,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,tonnes,112013,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,tonnes,85823,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2013,2013,tonnes,129533,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,tonnes,112473.09,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,tonnes,80007.64,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,tonnes,52019.24,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,tonnes,19212.05,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,tonnes,34945.15,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,tonnes,116534.32,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,tonnes,196966.91,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,2021,tonnes,163971.14,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1961,1961,tonnes,5000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1962,1962,tonnes,5500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1963,1963,tonnes,6000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1964,1964,tonnes,6500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1965,1965,tonnes,7000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1966,1966,tonnes,7500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1967,1967,tonnes,8000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1968,1968,tonnes,8500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1969,1969,tonnes,9000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1970,1970,tonnes,9500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1971,1971,tonnes,10000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1972,1972,tonnes,10500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1973,1973,tonnes,11000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1974,1974,tonnes,11500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1975,1975,tonnes,12000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1976,1976,tonnes,12500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1977,1977,tonnes,13000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1978,1978,tonnes,13500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1979,1979,tonnes,14000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1980,1980,tonnes,14500,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1981,1981,tonnes,15000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1982,1982,tonnes,16000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1983,1983,tonnes,17000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1984,1984,tonnes,18000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1985,1985,tonnes,19000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1986,1986,tonnes,20000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1987,1987,tonnes,22000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1988,1988,tonnes,23000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1989,1989,tonnes,24000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1990,1990,tonnes,25000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1991,1991,tonnes,26000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1992,1992,tonnes,27000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1993,1993,tonnes,26600.86,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1994,1994,tonnes,26478.69,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1995,1995,tonnes,26000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1996,1996,tonnes,27000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1997,1997,tonnes,28483.05,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1998,1998,tonnes,28000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,1999,1999,tonnes,27000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2000,2000,tonnes,26000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2001,2001,tonnes,26499.01,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2002,2002,tonnes,24328.2,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2003,2003,tonnes,24009.82,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2004,2004,tonnes,21033.38,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2005,2005,tonnes,27816.59,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2006,2006,tonnes,39000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2007,2007,tonnes,65000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2008,2008,tonnes,80000,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2009,2009,tonnes,96869,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2010,2010,tonnes,107735,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2011,2011,tonnes,65511,A,Official figure
